State,NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,GrAppv,NAICS_Sector,State_Points,NAICS_Sector_Points,Log_GrAppv,Guarantee_Ratio,Term_Years,IsCreateJob,IsRetained,IsFranchise,LowDoc_Binary,NewExist_Clean
OK,334518,3,31,1.0,1,31,0,1,N,N,100000.0,33,3,4,11.51293546492023,0.9,0,1.0,1.0,0.0,0.0,1.0
NE,541860,78,7,1.0,2,7,0,1,N,N,35000.0,54,5,4,10.463131911491967,1.0,6,1.0,1.0,0.0,0.0,1.0
CA,621210,36,5,1.0,1,1,0,1,Y,N,175000.0,62,2,5,12.07254696717504,0.5,3,1.0,1.0,0.0,0.0,1.0
WI,238210,78,4,1.0,0,4,0,2,N,N,35000.0,23,4,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
ID,812990,60,5,1.0,40,45,0,1,Y,N,75000.0,81,4,3,11.225256725762893,0.5,5,1.0,1.0,0.0,0.0,1.0
PA,447110,314,2,1.0,4,6,0,1,N,N,1400000.0,44,4,2,14.151983508870947,0.9,26,1.0,1.0,0.0,0.0,1.0
MA,621210,300,1,1.0,1,1,0,1,N,N,259000.0,62,4,5,12.464587201678082,0.9,25,1.0,1.0,0.0,0.0,1.0
MI,238210,84,2,1.0,0,2,0,1,Y,N,35000.0,23,1,2,10.463131911491967,0.5,7,0.0,1.0,0.0,0.0,1.0
MN,236220,62,7,1.0,8,7,0,1,N,N,375000.0,23,4,2,12.834683971615659,0.9,5,1.0,1.0,0.0,0.0,1.0
GA,238210,120,20,1.0,0,0,0,1,N,N,400000.0,23,1,2,12.899222326086994,0.9,10,0.0,0.0,0.0,0.0,1.0
NJ,442210,84,12,1.0,0,0,0,2,N,N,325000.0,44,1,2,12.691583538230217,0.9,7,0.0,0.0,0.0,0.0,1.0
VA,334290,60,43,1.0,0,43,0,1,N,N,500000.0,33,2,4,13.122365377402328,0.9,5,0.0,1.0,0.0,0.0,1.0
IA,722110,24,1,2.0,8,1,0,1,N,N,20000.0,72,5,3,9.90353755128617,0.9,2,1.0,1.0,0.0,0.0,2.0
TX,532292,36,4,2.0,4,4,0,1,Y,N,50000.0,53,2,1,10.819798284210286,0.9,3,1.0,1.0,0.0,0.0,2.0
KS,621320,84,5,2.0,0,3,0,1,N,N,175000.0,62,4,5,12.07254696717504,0.5,7,0.0,1.0,0.0,0.0,2.0
LA,621310,45,1,1.0,1,2,0,1,Y,N,75000.0,62,2,5,11.225256725762893,0.9,3,1.0,1.0,0.0,0.0,1.0
CA,722110,274,14,1.0,0,14,0,1,N,N,549000.0,72,2,3,13.215855541983634,0.9,22,0.0,1.0,0.0,0.0,1.0
NY,451110,48,2,1.0,0,2,0,2,N,N,75000.0,45,1,2,11.225256725762893,0.5,4,0.0,1.0,0.0,0.0,1.0
CT,621391,60,15,1.0,0,15,0,1,N,N,65000.0,62,4,5,11.082157933374816,0.5,5,0.0,1.0,0.0,0.0,1.0
MO,443112,36,5,1.0,1,5,0,1,Y,N,200000.0,44,3,2,12.206077645517674,0.5,3,1.0,1.0,0.0,0.0,1.0
MI,423840,120,14,1.0,0,14,0,2,N,N,45000.0,42,1,3,10.714439990727769,0.9,10,0.0,1.0,0.0,0.0,1.0
SC,441221,60,2,1.0,0,2,0,1,N,N,228000.0,44,1,2,12.337105293891872,0.5,5,0.0,1.0,0.0,0.0,1.0
MS,236220,59,11,1.0,3,14,0,1,N,N,35000.0,23,3,2,10.463131911491967,1.0,4,1.0,1.0,0.0,0.0,1.0
AL,333111,84,2,1.0,0,2,0,2,N,N,62400.0,33,3,4,11.041336579870135,0.5,7,0.0,1.0,0.0,0.0,1.0
AL,333111,60,2,1.0,0,2,0,2,N,N,40000.0,33,3,4,10.596659732783579,0.5,5,0.0,1.0,0.0,0.0,1.0
IL,311812,84,60,1.0,0,60,0,1,Y,N,250000.0,31,1,3,12.429220196836383,0.5,7,0.0,1.0,0.0,0.0,1.0
AL,333111,60,2,1.0,0,2,0,2,N,N,46200.0,33,3,4,10.740756721857226,0.5,5,0.0,1.0,0.0,0.0,1.0
TX,722110,62,8,2.0,8,8,0,1,Y,N,50000.0,72,2,3,10.819798284210286,0.5,5,1.0,1.0,0.0,0.0,2.0
RI,541990,24,15,2.0,0,15,0,1,Y,N,350000.0,54,5,4,12.765691290604371,0.5,2,0.0,1.0,0.0,0.0,2.0
TN,484110,13,4,1.0,0,4,0,2,Y,N,60200.0,48,1,1,11.005444242454628,0.5,1,0.0,1.0,0.0,0.0,1.0
MO,524210,85,15,1.0,5,15,0,1,N,N,700000.0,52,3,1,13.45883704259595,0.9,7,1.0,1.0,0.0,0.0,1.0
ID,812990,72,5,1.0,40,45,0,2,N,N,125000.0,81,4,3,11.736077016252437,0.9,6,1.0,1.0,0.0,0.0,1.0
OH,337214,6,18,1.0,4,18,0,1,Y,N,100000.0,33,3,4,11.51293546492023,0.5,0,1.0,1.0,0.0,0.0,1.0
WI,541110,84,2,1.0,0,2,0,1,Y,N,100000.0,54,4,4,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
KY,443120,60,8,1.0,0,8,0,1,N,,50000.0,44,2,2,10.819798284210286,0.9,5,0.0,1.0,0.0,,1.0
ID,621111,84,3,2.0,1,4,0,1,Y,N,14000.0,62,4,5,9.546884034617925,0.5,7,1.0,1.0,0.0,0.0,2.0
AZ,451110,90,1,2.0,1,1,0,1,N,N,70000.0,45,1,2,11.156264806643742,0.9,7,1.0,1.0,0.0,0.0,2.0
TX,488999,84,13,1.0,0,13,0,2,N,N,100000.0,48,2,1,11.51293546492023,0.9,7,0.0,1.0,0.0,0.0,1.0
NH,541110,41,2,2.0,2,0,0,2,Y,,25000.0,54,5,4,10.12667110305036,0.9,3,1.0,0.0,0.0,,2.0
CA,722110,120,2,2.0,8,10,0,1,N,N,250000.0,72,2,3,12.429220196836383,0.9,10,1.0,1.0,0.0,0.0,2.0
CA,561440,36,17,1.0,0,17,0,1,N,N,25000.0,56,2,2,10.12667110305036,0.5,3,0.0,1.0,0.0,0.0,1.0
AZ,451110,84,1,2.0,1,1,0,1,Y,N,100000.0,45,1,2,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,515112,43,5,1.0,1,5,0,1,N,N,25000.0,51,2,1,10.12667110305036,0.9,3,1.0,1.0,0.0,0.0,1.0
VA,541940,60,14,1.0,0,3,0,2,Y,N,40000.0,54,2,4,10.596659732783579,0.5,5,0.0,1.0,0.0,0.0,1.0
MS,238110,50,15,1.0,5,15,0,2,Y,N,25200.0,23,3,2,10.134638955251866,0.9,4,1.0,1.0,0.0,0.0,1.0
LA,722110,60,25,2.0,25,50,0,1,N,N,50000.0,72,2,3,10.819798284210286,0.9,5,1.0,1.0,0.0,0.0,2.0
AL,336399,84,1,2.0,75,1,0,1,N,N,1550000.0,33,3,4,14.253766134056512,0.9,7,1.0,1.0,0.0,0.0,2.0
NY,812990,35,11,2.0,11,11,0,1,N,N,20000.0,81,1,3,9.90353755128617,0.5,2,1.0,1.0,0.0,0.0,2.0
WA,488410,300,8,1.0,9,0,0,1,N,N,1295200.0,48,4,1,14.074176453426796,0.9,25,1.0,0.0,0.0,0.0,1.0
LA,531120,285,16,2.0,9,16,0,1,N,N,1891000.0,53,2,1,14.452616876461185,0.793199894235854,23,1.0,1.0,0.0,0.0,2.0
CA,454111,51,3,1.0,4,4,0,1,Y,N,100000.0,45,2,2,11.51293546492023,0.5,4,1.0,1.0,0.0,0.0,1.0
MO,448120,240,24,1.0,9,0,0,1,N,N,452000.0,44,3,2,13.021439671201302,1.0,20,1.0,0.0,0.0,0.0,1.0
AZ,238220,68,30,1.0,0,30,0,1,N,,10000.0,23,1,2,9.210440366976517,0.9,5,0.0,1.0,0.0,,1.0
VA,332999,36,11,1.0,0,11,0,2,N,N,1500000.0,33,2,4,14.220976332738882,0.9,3,0.0,1.0,0.0,0.0,1.0
WI,811490,84,8,1.0,0,8,0,2,Y,N,10000.0,81,4,3,9.210440366976517,0.5,7,0.0,1.0,0.0,0.0,1.0
ND,424510,36,1,1.0,8,1,0,2,N,N,1500000.0,42,5,3,14.220976332738882,0.9,3,1.0,1.0,0.0,0.0,1.0
CA,511210,109,3,1.0,0,3,0,1,N,N,20000.0,51,2,1,9.90353755128617,0.9,9,0.0,1.0,0.0,0.0,1.0
FL,511210,102,2,2.0,1,2,0,1,N,,5000.0,51,1,1,8.517393171418904,0.9,8,1.0,1.0,0.0,,2.0
WA,722110,300,23,1.0,6,23,0,1,N,N,1640600.0,72,4,3,14.310573196083698,0.9,25,1.0,1.0,0.0,0.0,1.0
MI,541214,85,2,1.0,0,2,0,1,N,S,15000.0,54,1,4,9.61587214452889,0.9,7,0.0,1.0,0.0,,1.0
WA,722211,54,2,1.0,3,0,0,2,N,N,75000.0,72,4,3,11.225256725762893,0.9,4,1.0,0.0,0.0,0.0,1.0
TX,711410,79,5,1.0,0,5,0,1,N,N,12500.0,71,2,3,9.433563920090563,0.9,6,0.0,1.0,0.0,0.0,1.0
MO,237310,60,1,1.0,0,1,0,2,N,N,100000.0,23,3,2,11.51293546492023,0.5,5,0.0,1.0,0.0,0.0,1.0
MN,722110,60,28,1.0,0,28,0,2,N,N,55700.0,72,4,3,10.92775337907558,0.5,5,0.0,1.0,0.0,0.0,1.0
AZ,561499,84,1,1.0,0,1,0,1,Y,N,25000.0,56,1,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
WI,448120,84,50,1.0,0,50,0,1,Y,N,150000.0,44,4,2,11.918397239722838,0.5,7,0.0,1.0,0.0,0.0,1.0
MN,332312,78,1,1.0,1,1,0,1,N,N,35000.0,33,4,4,10.463131911491967,1.0,6,1.0,1.0,0.0,0.0,1.0
NY,484220,84,1,2.0,4,4,0,1,N,N,282300.0,48,1,1,12.55072915656616,0.9,7,1.0,1.0,0.0,0.0,2.0
NY,451110,60,3,1.0,0,3,0,1,N,N,80000.0,45,1,2,11.289794413577894,0.5,5,0.0,1.0,0.0,0.0,1.0
TN,238990,44,20,1.0,0,20,0,2,T,N,100000.0,23,1,2,11.51293546492023,0.5,3,0.0,1.0,0.0,0.0,1.0
NJ,522390,84,2,1.0,2,2,0,1,Y,N,50000.0,52,1,1,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
MI,722110,84,3,2.0,0,3,0,2,T,N,25000.0,72,1,3,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,2.0
IL,447110,300,3,2.0,0,0,0,1,N,N,1150000.0,44,1,2,13.955273369904273,0.9,25,0.0,0.0,0.0,0.0,2.0
CA,541614,84,2,2.0,0,2,0,1,N,N,100000.0,54,2,4,11.51293546492023,0.9,7,0.0,1.0,0.0,0.0,2.0
TX,238110,120,34,1.0,0,34,0,1,N,N,265000.0,23,2,2,12.487488878546145,0.9,10,0.0,1.0,0.0,0.0,1.0
IL,445310,90,2,2.0,0,2,0,1,N,N,250000.0,44,1,2,12.429220196836383,0.9,7,0.0,1.0,0.0,0.0,2.0
NM,621210,108,700,1.0,0,700,0,1,N,N,658800.0,62,5,5,13.398176795195825,0.9,9,0.0,1.0,0.0,0.0,1.0
LA,561320,60,10,2.0,3,10,0,1,N,N,25000.0,56,2,2,10.12667110305036,0.85,5,1.0,1.0,0.0,0.0,2.0
NC,441310,275,5,2.0,3,5,0,1,N,,380000.0,44,2,2,12.847929163278053,0.9,22,1.0,1.0,0.0,,2.0
UT,484220,34,1,2.0,3,4,0,2,Y,N,30000.0,48,2,1,10.308985993422082,0.5,2,1.0,1.0,0.0,0.0,2.0
TX,541512,60,2,1.0,40,2,0,1,Y,,50000.0,54,2,4,10.819798284210286,0.9,5,1.0,1.0,0.0,,1.0
FL,454111,84,1,2.0,1,0,0,1,Y,N,50000.0,45,1,2,10.819798284210286,0.5,7,1.0,0.0,0.0,0.0,2.0
PA,561730,54,4,1.0,0,4,0,1,N,N,50000.0,56,4,2,10.819798284210286,0.5,4,0.0,1.0,0.0,0.0,1.0
VT,561730,60,3,1.0,0,3,0,2,N,N,195000.0,56,5,2,12.180759965737863,0.9,5,0.0,1.0,0.0,0.0,1.0
GA,621111,300,1,1.0,0,1,0,1,N,N,1565000.0,62,1,5,14.263397020933823,0.9,25,0.0,1.0,0.0,0.0,1.0
MN,238110,84,51,1.0,55,51,0,1,N,N,400000.0,23,4,2,12.899222326086994,0.9,7,1.0,1.0,0.0,0.0,1.0
UT,541613,84,1,1.0,0,1,0,1,Y,N,20000.0,54,2,4,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,1.0
WI,236115,78,3,1.0,0,3,0,1,N,N,35000.0,23,4,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
NJ,424310,60,1,1.0,2,0,0,1,N,N,26000.0,42,1,3,10.165890277802454,0.5,5,1.0,0.0,0.0,0.0,1.0
IL,448120,84,1,2.0,5,1,0,1,N,N,40200.0,44,1,2,10.601647149919609,0.5,7,1.0,1.0,0.0,0.0,2.0
WA,621210,120,4,2.0,0,4,0,1,N,N,352000.0,62,4,5,12.77138929548529,0.9,10,0.0,1.0,0.0,0.0,2.0
TX,441310,48,3,2.0,4,3,0,1,N,N,100000.0,44,2,2,11.51293546492023,0.9,4,1.0,1.0,0.0,0.0,2.0
WI,238290,78,8,1.0,0,8,0,2,N,N,35000.0,23,4,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
NE,532230,84,0,2.0,1,1,0,1,N,N,20000.0,53,5,1,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,2.0
MA,722110,63,11,1.0,0,0,0,1,N,N,100000.0,72,4,3,11.51293546492023,0.5,5,0.0,0.0,0.0,0.0,1.0
TX,812310,60,13,1.0,5,11,0,1,N,N,52400.0,81,2,3,10.866680954096502,0.5,5,1.0,1.0,0.0,0.0,1.0
TX,541620,84,2,2.0,1,2,0,1,Y,N,13000.0,54,2,4,9.472781556562168,0.5,7,1.0,1.0,0.0,0.0,2.0
TX,541320,84,15,1.0,0,15,0,1,N,N,100000.0,54,2,4,11.51293546492023,0.9,7,0.0,1.0,0.0,0.0,1.0
AL,624410,240,67,1.0,0,0,0,1,N,N,237000.0,62,3,5,12.37581963951765,1.0,20,0.0,0.0,0.0,0.0,1.0
OR,561990,84,59,1.0,15,59,0,1,Y,N,300000.0,56,3,2,12.611541086966115,0.5,7,1.0,1.0,0.0,0.0,1.0
NH,311330,60,60,1.0,0,60,0,2,N,N,175000.0,31,5,3,12.07254696717504,0.9,5,0.0,1.0,0.0,0.0,1.0
TX,621111,84,6,1.0,0,6,0,1,Y,N,250000.0,62,2,5,12.429220196836383,0.5,7,0.0,1.0,0.0,0.0,1.0
OR,541211,60,5,1.0,0,5,0,1,N,N,20000.0,54,3,4,9.90353755128617,0.5,5,0.0,1.0,0.0,0.0,1.0
SD,445120,60,4,1.0,0,4,0,2,N,N,35000.0,44,5,2,10.463131911491967,1.0,5,0.0,1.0,0.0,0.0,1.0
KS,238220,60,9,1.0,0,9,0,2,N,N,57000.0,23,4,2,10.950824090522445,0.9,5,0.0,1.0,0.0,0.0,1.0
IL,445291,123,1,2.0,4,0,0,1,N,N,424000.0,44,1,2,12.95749109270188,0.9,10,1.0,0.0,0.0,0.0,2.0
MO,323116,39,4,1.0,0,2,0,2,N,N,35000.0,32,3,4,10.463131911491967,1.0,3,0.0,1.0,0.0,0.0,1.0
ND,425120,12,1,1.0,10,1,0,2,N,N,500000.0,42,5,3,13.122365377402328,0.9,1,1.0,1.0,0.0,0.0,1.0
NJ,812112,58,5,2.0,0,5,0,1,N,N,25000.0,81,1,3,10.12667110305036,0.9,4,0.0,1.0,0.0,0.0,2.0
IL,541519,84,5,1.0,2,7,0,1,Y,N,70000.0,54,1,4,11.156264806643742,0.5,7,1.0,1.0,0.0,0.0,1.0
NH,445292,54,12,1.0,0,12,0,2,N,N,136000.0,44,5,2,11.820417517632333,0.9,4,0.0,1.0,0.0,0.0,1.0
TX,811310,84,23,1.0,0,23,0,1,N,N,140000.0,81,2,3,11.849404844423074,0.9,7,0.0,1.0,0.0,0.0,1.0
KS,323110,84,2,1.0,0,2,0,2,N,N,33000.0,32,4,4,10.404293143019792,0.5,7,0.0,1.0,0.0,0.0,1.0
IN,451211,24,1,2.0,1,0,0,1,Y,N,6000.0,45,2,2,8.699681400989514,0.5,2,1.0,0.0,0.0,0.0,2.0
AZ,423440,66,7,1.0,1,7,0,1,N,N,35000.0,42,1,3,10.463131911491967,0.9,5,1.0,1.0,0.0,0.0,1.0
NY,611610,84,5,1.0,0,5,0,1,N,N,20000.0,61,1,1,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,1.0
FL,238990,84,9,1.0,0,9,0,1,N,N,6500.0,23,1,2,8.77971129020447,0.5,7,0.0,1.0,0.0,0.0,1.0
MD,238130,240,27,1.0,4,0,0,2,N,N,194000.0,23,2,2,12.175618592671356,1.0,20,1.0,0.0,0.0,0.0,1.0
CA,313222,111,3,1.0,1,3,0,1,N,,7500.0,31,2,3,8.922791623969637,0.9,9,1.0,1.0,0.0,,1.0
FL,561330,240,1,1.0,3,0,0,1,N,N,119000.0,56,1,2,11.686887175419702,1.0,20,1.0,0.0,0.0,0.0,1.0
MN,332710,51,1,1.0,0,1,0,2,N,N,35000.0,33,4,4,10.463131911491967,1.0,4,0.0,1.0,0.0,0.0,1.0
HI,238210,60,9,1.0,0,9,0,1,N,N,250000.0,23,3,2,12.429220196836383,0.9,5,0.0,1.0,0.0,0.0,1.0
NY,621111,60,30,2.0,0,30,0,1,N,N,100000.0,62,1,5,11.51293546492023,0.5,5,0.0,1.0,0.0,0.0,2.0
MA,621111,84,7,1.0,0,7,0,1,Y,N,50000.0,62,4,5,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
VA,238990,84,10,1.0,3,13,0,2,Y,N,75000.0,23,2,2,11.225256725762893,0.5,7,1.0,1.0,0.0,0.0,1.0
NY,722211,60,2,2.0,0,2,0,1,N,N,50000.0,72,1,3,10.819798284210286,0.5,5,0.0,1.0,0.0,0.0,2.0
VA,811111,90,6,1.0,5,11,0,2,N,N,125000.0,81,2,3,11.736077016252437,0.5,7,1.0,1.0,0.0,0.0,1.0
TX,722110,90,1,1.0,60,60,0,1,N,N,827000.0,72,2,3,13.62556118319494,0.9,7,1.0,1.0,0.0,0.0,1.0
NY,722211,60,2,2.0,0,2,0,1,Y,N,5000.0,72,1,3,8.517393171418904,0.5,5,0.0,1.0,0.0,0.0,2.0
WI,531120,300,3,1.0,0,3,0,2,N,N,2000000.0,53,4,1,14.508658238524095,0.75,25,0.0,1.0,0.0,0.0,1.0
WI,713940,84,4,1.0,0,4,75988,2,N,N,153000.0,71,4,3,11.938199736300925,0.5,7,0.0,1.0,1.0,0.0,1.0
WI,713940,84,4,1.0,0,4,75988,1,N,N,132000.0,71,4,3,11.790564777297387,0.5,7,0.0,1.0,1.0,0.0,1.0
LA,453910,65,4,1.0,0,4,0,1,N,N,88900.0,45,2,2,11.395278670032656,0.9,5,0.0,1.0,0.0,0.0,1.0
CO,722110,62,8,1.0,10,6,0,1,N,N,50000.0,72,2,3,10.819798284210286,0.5,5,1.0,1.0,0.0,0.0,1.0
MN,238350,60,3,1.0,0,3,0,1,N,N,29000.0,23,4,2,10.275085591132715,0.5,5,0.0,1.0,0.0,0.0,1.0
MA,541618,84,1,2.0,0,1,0,1,N,N,70000.0,54,4,4,11.156264806643742,0.9,7,0.0,1.0,0.0,0.0,2.0
TX,448130,76,5,2.0,0,5,45496,1,N,N,140000.0,44,2,2,11.849404844423074,0.9,6,0.0,1.0,1.0,0.0,2.0
IN,484110,36,0,1.0,0,0,0,1,N,N,15000.0,48,2,1,9.61587214452889,0.5,3,0.0,0.0,0.0,0.0,1.0
MA,453220,84,1,2.0,1,2,0,2,Y,N,100000.0,45,4,2,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,2.0
VT,811212,36,5,1.0,2,5,0,2,N,N,99800.0,81,5,3,11.510933482289435,0.9,3,1.0,1.0,0.0,0.0,1.0
TX,424420,84,9,1.0,0,9,0,1,N,N,100000.0,42,2,3,11.51293546492023,0.9,7,0.0,1.0,0.0,0.0,1.0
WI,484121,60,1,2.0,0,1,0,1,N,N,119300.0,48,4,1,11.68940499028055,0.5,5,0.0,1.0,0.0,0.0,2.0
IL,451110,87,3,2.0,3,0,0,1,N,R,135000.0,45,1,2,11.813037464800539,0.9,7,1.0,0.0,0.0,,2.0
PA,812990,84,11,1.0,2,11,0,1,N,N,185000.0,81,4,3,12.128116509451258,0.9,7,1.0,1.0,0.0,0.0,1.0
OH,541519,24,3,1.0,26,18,0,1,N,N,255000.0,54,3,4,12.449022745701502,0.9,2,1.0,1.0,0.0,0.0,1.0
IL,541110,84,1,2.0,0,1,0,1,Y,N,200000.0,54,1,4,12.206077645517674,0.5,7,0.0,1.0,0.0,0.0,2.0
MN,621610,84,110,1.0,40,110,0,1,Y,N,100000.0,62,4,5,11.51293546492023,0.9,7,1.0,1.0,0.0,0.0,1.0
IL,314912,84,39,1.0,0,39,0,2,N,N,160000.0,31,1,3,11.982935344196433,0.9,7,0.0,1.0,0.0,0.0,1.0
TX,484110,48,1,1.0,0,1,0,1,N,N,21400.0,48,2,1,9.97119292889014,0.5,4,0.0,1.0,0.0,0.0,1.0
WY,443112,78,4,1.0,0,4,0,2,N,N,35000.0,44,5,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
OH,451140,84,8,1.0,3,8,0,1,Y,N,25000.0,45,3,2,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
IN,441310,84,7,1.0,0,7,0,1,N,N,100000.0,44,2,2,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,425120,84,2,1.0,1,2,0,1,Y,N,50000.0,42,2,3,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
PA,445110,84,2,1.0,0,2,0,1,Y,N,25000.0,44,4,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,541620,84,2,2.0,1,2,0,1,N,N,12200.0,54,2,4,9.409273194575334,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,332322,36,1,1.0,1,1,0,1,N,N,25000.0,33,2,4,10.12667110305036,0.9,3,1.0,1.0,0.0,0.0,1.0
AZ,541511,84,1,1.0,0,1,0,1,Y,N,15000.0,54,1,4,9.61587214452889,0.5,7,0.0,1.0,0.0,0.0,1.0
GA,238210,120,49,1.0,0,49,0,1,N,N,2000000.0,23,1,2,14.508658238524095,0.8589,10,0.0,1.0,0.0,0.0,1.0
NY,446191,68,2,1.0,0,0,0,1,N,N,20000.0,44,1,2,9.90353755128617,0.9,5,0.0,0.0,0.0,0.0,1.0
SD,541921,12,2,1.0,2,2,0,2,Y,N,15000.0,54,5,4,9.61587214452889,0.9,1,1.0,1.0,0.0,0.0,1.0
NY,722211,120,9,2.0,9,0,0,1,N,N,700000.0,72,1,3,13.45883704259595,0.9,10,1.0,0.0,0.0,0.0,2.0
WA,541110,240,4,1.0,7,0,0,1,N,N,444000.0,54,4,4,13.003582093664077,1.0,20,1.0,0.0,0.0,0.0,1.0
CA,238220,300,22,1.0,0,22,0,1,N,N,1261000.0,23,2,2,14.047416407968154,0.9,25,0.0,1.0,0.0,0.0,1.0
OH,333511,84,6,1.0,10,10,0,1,Y,N,100000.0,33,3,4,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,1.0
OH,541940,120,13,1.0,2,13,0,1,N,N,180000.0,54,3,4,12.100717685412471,0.9,10,1.0,1.0,0.0,0.0,1.0
KS,238220,72,75,1.0,0,75,0,2,N,N,500000.0,23,4,2,13.122365377402328,0.9,6,0.0,1.0,0.0,0.0,1.0
VT,451140,97,1,1.0,0,1,0,1,T,N,40000.0,45,5,2,10.596659732783579,0.5,8,0.0,1.0,0.0,0.0,1.0
ME,453998,73,2,2.0,0,2,0,1,N,S,7500.0,45,5,2,8.922791623969637,0.9,6,0.0,1.0,0.0,,2.0
CA,722211,124,1,2.0,7,1,0,1,N,N,267000.0,72,2,3,12.495007682693725,0.9,10,1.0,1.0,0.0,0.0,2.0
NY,238310,84,17,1.0,10,17,0,1,Y,N,250000.0,23,1,2,12.429220196836383,0.5,7,1.0,1.0,0.0,0.0,1.0
UT,484230,96,2,2.0,2,2,0,1,N,N,100000.0,48,2,1,11.51293546492023,0.5,8,1.0,1.0,0.0,0.0,2.0
CA,447110,300,80,1.0,0,0,0,1,N,N,391500.0,44,2,2,12.87774334868815,0.9,25,0.0,0.0,0.0,0.0,1.0
CA,236220,36,18,1.0,10,10,0,1,Y,N,250000.0,23,2,2,12.429220196836383,0.5,3,1.0,1.0,0.0,0.0,1.0
OR,424990,39,3,1.0,3,3,0,2,Y,N,250000.0,42,3,3,12.429220196836383,0.5,3,1.0,1.0,0.0,0.0,1.0
ID,541330,24,8,1.0,0,8,0,1,N,N,20000.0,54,4,4,9.90353755128617,0.9,2,0.0,1.0,0.0,0.0,1.0
ID,445299,96,2,1.0,0,2,0,1,N,N,150000.0,44,4,2,11.918397239722838,0.9,8,0.0,1.0,0.0,0.0,1.0
WI,453998,84,1,1.0,0,1,0,1,Y,N,200000.0,45,4,2,12.206077645517674,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,447110,300,6,1.0,0,6,81550,1,N,N,975000.0,44,2,2,13.790193775620484,0.9,25,0.0,1.0,1.0,0.0,1.0
MN,212321,60,3,1.0,0,3,0,2,N,N,40000.0,21,4,5,10.596659732783579,0.5,5,0.0,1.0,0.0,0.0,1.0
MI,722211,183,3,2.0,3,0,0,1,N,N,150000.0,72,1,3,11.918397239722838,0.5,15,1.0,0.0,0.0,0.0,2.0
MO,541620,120,21,1.0,2,21,0,1,N,N,1000000.0,54,3,4,13.815511557963774,0.9,10,1.0,1.0,0.0,0.0,1.0
MN,444110,69,12,1.0,0,12,0,2,T,N,150000.0,44,4,2,11.918397239722838,0.5,5,0.0,1.0,0.0,0.0,1.0
MO,541620,84,21,1.0,2,21,0,1,Y,N,200000.0,54,3,4,12.206077645517674,0.5,7,1.0,1.0,0.0,0.0,1.0
NY,812320,300,2,2.0,10,0,0,1,N,N,1100000.0,81,1,3,13.910821646859095,0.9,25,1.0,0.0,0.0,0.0,2.0
NJ,621210,213,8,1.0,0,8,0,1,N,N,420000.0,62,1,5,12.948012371209098,0.9,17,0.0,1.0,0.0,0.0,1.0
WA,327215,84,3,1.0,1,3,0,1,N,N,50200.0,32,4,4,10.823790225800138,0.5,7,1.0,1.0,0.0,0.0,1.0
MS,112320,48,2,1.0,0,2,0,2,N,N,10100.0,11,3,5,9.220389707829185,0.9,4,0.0,1.0,0.0,0.0,1.0
GA,448190,96,2,1.0,4,2,0,1,N,,10000.0,44,1,2,9.210440366976517,0.9,8,1.0,1.0,0.0,,1.0
HI,339114,58,3,1.0,0,3,0,2,Y,N,75000.0,33,3,4,11.225256725762893,0.5,4,0.0,1.0,0.0,0.0,1.0
HI,339114,60,3,1.0,0,3,0,2,N,N,30000.0,33,3,4,10.308985993422082,0.9,5,0.0,1.0,0.0,0.0,1.0
NH,493190,60,4,1.0,0,4,0,1,N,N,170200.0,49,5,2,12.044735370544808,0.9,5,0.0,1.0,0.0,0.0,1.0
CA,423610,33,7,1.0,5,5,0,1,Y,N,250000.0,42,2,3,12.429220196836383,0.5,2,1.0,1.0,0.0,0.0,1.0
CO,451110,84,6,1.0,0,6,0,2,N,N,153500.0,45,2,2,11.941462360646149,0.5,7,0.0,1.0,0.0,0.0,1.0
WI,236220,52,12,1.0,0,12,0,1,N,N,35000.0,23,4,2,10.463131911491967,1.0,4,0.0,1.0,0.0,0.0,1.0
